Region,Code,Crime_name,Year,Value
Marche,BAGTHEF,furti con strappo,2018,100
Marche,BAGTHEF,furti con strappo,2019,74
Marche,PICKTHEF,furti con destrezza,2010,1506
Marche,PICKTHEF,furti con destrezza,2011,2046
Marche,PICKTHEF,furti con destrezza,2012,2089
Marche,PICKTHEF,furti con destrezza,2013,2204
Marche,PICKTHEF,furti con destrezza,2014,2371
Marche,PICKTHEF,furti con destrezza,2015,2138
Marche,PICKTHEF,furti con destrezza,2016,1661
Marche,PICKTHEF,furti con destrezza,2017,1666
Marche,PICKTHEF,furti con destrezza,2018,1497
Marche,PICKTHEF,furti con destrezza,2019,1168
Marche,BURGTHEF,furti in abitazioni,2010,3644
Marche,BURGTHEF,furti in abitazioni,2011,4744
Marche,BURGTHEF,furti in abitazioni,2012,5846
Marche,BURGTHEF,furti in abitazioni,2013,5820
Marche,BURGTHEF,furti in abitazioni,2014,6315
Marche,BURGTHEF,furti in abitazioni,2015,5807
Marche,BURGTHEF,furti in abitazioni,2016,5231
Marche,BURGTHEF,furti in abitazioni,2017,4445
Marche,BURGTHEF,furti in abitazioni,2018,4134
Marche,BURGTHEF,furti in abitazioni,2019,3575
Marche,SHOPTHEF,furti in esercizi commerciali,2010,1948
Marche,SHOPTHEF,furti in esercizi commerciali,2011,2124
Marche,SHOPTHEF,furti in esercizi commerciali,2012,1936
Marche,SHOPTHEF,furti in esercizi commerciali,2013,1998
Marche,SHOPTHEF,furti in esercizi commerciali,2014,2328
Marche,SHOPTHEF,furti in esercizi commerciali,2015,2135
Marche,SHOPTHEF,furti in esercizi commerciali,2016,1974
Marche,SHOPTHEF,furti in esercizi commerciali,2017,1934
Marche,SHOPTHEF,furti in esercizi commerciali,2018,1492
Marche,SHOPTHEF,furti in esercizi commerciali,2019,1246
Marche,VEHITHEF,furti in auto in sosta,2010,3562
Marche,VEHITHEF,furti in auto in sosta,2011,4160
Marche,VEHITHEF,furti in auto in sosta,2012,3760
Marche,VEHITHEF,furti in auto in sosta,2013,3636
Marche,VEHITHEF,furti in auto in sosta,2014,3683
Marche,VEHITHEF,furti in auto in sosta,2015,4050
Marche,VEHITHEF,furti in auto in sosta,2016,3554
Marche,VEHITHEF,furti in auto in sosta,2017,2816
Marche,VEHITHEF,furti in auto in sosta,2018,2189
Marche,VEHITHEF,furti in auto in sosta,2019,1747
Marche,ARTTHEF,furti di opere d'arte e materiale archeologico,2010,12
Marche,ARTTHEF,furti di opere d'arte e materiale archeologico,2011,29
Marche,ARTTHEF,furti di opere d'arte e materiale archeologico,2012,26
Marche,ARTTHEF,furti di opere d'arte e materiale archeologico,2013,20
Marche,ARTTHEF,furti di opere d'arte e materiale archeologico,2014,19
Marche,ARTTHEF,furti di opere d'arte e materiale archeologico,2015,9
Marche,ARTTHEF,furti di opere d'arte e materiale archeologico,2016,14
Marche,ARTTHEF,furti di opere d'arte e materiale archeologico,2017,10
Marche,ARTTHEF,furti di opere d'arte e materiale archeologico,2018,8
Marche,ARTTHEF,furti di opere d'arte e materiale archeologico,2019,13
Marche,TRUCKTHEF,furti di automezzi pesanti trasportanti merci,2010,35
Marche,TRUCKTHEF,furti di automezzi pesanti trasportanti merci,2011,21
Marche,TRUCKTHEF,furti di automezzi pesanti trasportanti merci,2012,22
Marche,TRUCKTHEF,furti di automezzi pesanti trasportanti merci,2013,41
Marche,TRUCKTHEF,furti di automezzi pesanti trasportanti merci,2014,26
Marche,TRUCKTHEF,furti di automezzi pesanti trasportanti merci,2015,30
Marche,TRUCKTHEF,furti di automezzi pesanti trasportanti merci,2016,29
Marche,TRUCKTHEF,furti di automezzi pesanti trasportanti merci,2017,22
Marche,TRUCKTHEF,furti di automezzi pesanti trasportanti merci,2018,11
Marche,TRUCKTHEF,furti di automezzi pesanti trasportanti merci,2019,14
Marche,MOPETHEF,furti di ciclomotori,2010,455
Marche,MOPETHEF,furti di ciclomotori,2011,536
Marche,MOPETHEF,furti di ciclomotori,2012,535
Marche,MOPETHEF,furti di ciclomotori,2013,433
Marche,MOPETHEF,furti di ciclomotori,2014,271
Marche,MOPETHEF,furti di ciclomotori,2015,285
Marche,MOPETHEF,furti di ciclomotori,2016,258
Marche,MOPETHEF,furti di ciclomotori,2017,271
Marche,MOPETHEF,furti di ciclomotori,2018,142
Marche,MOPETHEF,furti di ciclomotori,2019,150
Marche,MOTORTHEF,furti di motocicli,2010,166
Marche,MOTORTHEF,furti di motocicli,2011,209
Marche,MOTORTHEF,furti di motocicli,2012,269
Marche,MOTORTHEF,furti di motocicli,2013,201
Marche,MOTORTHEF,furti di motocicli,2014,162
Marche,MOTORTHEF,furti di motocicli,2015,174
Marche,MOTORTHEF,furti di motocicli,2016,108
Marche,MOTORTHEF,furti di motocicli,2017,176
Marche,MOTORTHEF,furti di motocicli,2018,106
Marche,MOTORTHEF,furti di motocicli,2019,105
Marche,CARTHEF,furti di autovetture,2010,862
Marche,CARTHEF,furti di autovetture,2011,793
Marche,CARTHEF,furti di autovetture,2012,800
Marche,CARTHEF,furti di autovetture,2013,758
Marche,CARTHEF,furti di autovetture,2014,804
Marche,CARTHEF,furti di autovetture,2015,877
Marche,CARTHEF,furti di autovetture,2016,827
Marche,CARTHEF,furti di autovetture,2017,870
Marche,CARTHEF,furti di autovetture,2018,808
Marche,CARTHEF,furti di autovetture,2019,599
Marche,ROBBER,rapine,2010,323
Marche,ROBBER,rapine,2011,386
Marche,ROBBER,rapine,2012,408
Marche,ROBBER,rapine,2013,411
Marche,ROBBER,rapine,2014,302
Marche,ROBBER,rapine,2015,356
Marche,ROBBER,rapine,2016,288
Marche,ROBBER,rapine,2017,335
Marche,ROBBER,rapine,2018,284
Marche,ROBBER,rapine,2019,245
Marche,HOUSEROB,rapine in abitazione,2010,35
Marche,HOUSEROB,rapine in abitazione,2011,48
Marche,HOUSEROB,rapine in abitazione,2012,64
Marche,HOUSEROB,rapine in abitazione,2013,54
Marche,HOUSEROB,rapine in abitazione,2014,50
Marche,HOUSEROB,rapine in abitazione,2015,53
Marche,HOUSEROB,rapine in abitazione,2016,50
Marche,HOUSEROB,rapine in abitazione,2017,47
Marche,HOUSEROB,rapine in abitazione,2018,42
Marche,HOUSEROB,rapine in abitazione,2019,31
Marche,BANKROB,rapine in banca,2010,58
Marche,BANKROB,rapine in banca,2011,65
Marche,BANKROB,rapine in banca,2012,36
Marche,BANKROB,rapine in banca,2013,49
Marche,BANKROB,rapine in banca,2014,19
Marche,BANKROB,rapine in banca,2015,20
Marche,BANKROB,rapine in banca,2016,13
Marche,BANKROB,rapine in banca,2017,8
Marche,BANKROB,rapine in banca,2018,8
Marche,BANKROB,rapine in banca,2019,6
Marche,POSTROB,rapine in uffici postali,2010,10
Marche,POSTROB,rapine in uffici postali,2011,3
Marche,POSTROB,rapine in uffici postali,2012,4
Marche,POSTROB,rapine in uffici postali,2013,8
Marche,POSTROB,rapine in uffici postali,2014,8
Marche,POSTROB,rapine in uffici postali,2015,2
Marche,POSTROB,rapine in uffici postali,2016,13
Marche,POSTROB,rapine in uffici postali,2017,8
Marche,POSTROB,rapine in uffici postali,2018,5
Marche,POSTROB,rapine in uffici postali,2019,7
Marche,SHOPROB,rapine in esercizi commerciali,2010,52
Marche,SHOPROB,rapine in esercizi commerciali,2011,48
Marche,SHOPROB,rapine in esercizi commerciali,2012,86
Marche,SHOPROB,rapine in esercizi commerciali,2013,68
Marche,SHOPROB,rapine in esercizi commerciali,2014,39
Marche,SHOPROB,rapine in esercizi commerciali,2015,58
Marche,SHOPROB,rapine in esercizi commerciali,2016,39
Marche,SHOPROB,rapine in esercizi commerciali,2017,69
Marche,SHOPROB,rapine in esercizi commerciali,2018,40
Marche,SHOPROB,rapine in esercizi commerciali,2019,32
Marche,STREETROB,rapine in pubblica via,2010,95
Marche,STREETROB,rapine in pubblica via,2011,106
Marche,STREETROB,rapine in pubblica via,2012,119
Marche,STREETROB,rapine in pubblica via,2013,132
Marche,STREETROB,rapine in pubblica via,2014,125
Marche,STREETROB,rapine in pubblica via,2015,140
Marche,STREETROB,rapine in pubblica via,2016,95
Marche,STREETROB,rapine in pubblica via,2017,129
Marche,STREETROB,rapine in pubblica via,2018,119
Marche,STREETROB,rapine in pubblica via,2019,88
Marche,EXTORT,estorsioni,2010,123
Marche,EXTORT,estorsioni,2011,133
Marche,EXTORT,estorsioni,2012,137
Marche,EXTORT,estorsioni,2013,167
Marche,EXTORT,estorsioni,2014,167
Marche,EXTORT,estorsioni,2015,223
Marche,EXTORT,estorsioni,2016,198
Marche,EXTORT,estorsioni,2017,152
Marche,EXTORT,estorsioni,2018,188
Marche,EXTORT,estorsioni,2019,167
Marche,SWINCYB,truffe e frodi informatiche,2010,2239
Marche,SWINCYB,truffe e frodi informatiche,2011,2161
Marche,SWINCYB,truffe e frodi informatiche,2012,2473
Marche,SWINCYB,truffe e frodi informatiche,2013,3166
Marche,SWINCYB,truffe e frodi informatiche,2014,2723
Marche,SWINCYB,truffe e frodi informatiche,2015,3148
Marche,SWINCYB,truffe e frodi informatiche,2016,3222
Marche,SWINCYB,truffe e frodi informatiche,2017,3460
Marche,SWINCYB,truffe e frodi informatiche,2018,3943
Marche,SWINCYB,truffe e frodi informatiche,2019,4241
Marche,CYBERCRIM,delitti informatici,2010,86
Marche,CYBERCRIM,delitti informatici,2011,110
Marche,CYBERCRIM,delitti informatici,2012,138
Marche,CYBERCRIM,delitti informatici,2013,152
Marche,CYBERCRIM,delitti informatici,2014,238
Marche,CYBERCRIM,delitti informatici,2015,229
Marche,CYBERCRIM,delitti informatici,2016,294
Marche,CYBERCRIM,delitti informatici,2017,278
Marche,CYBERCRIM,delitti informatici,2018,329
Marche,CYBERCRIM,delitti informatici,2019,405
Marche,COUNTER,contraffazione di marchi e prodotti industriali,2010,380
Marche,COUNTER,contraffazione di marchi e prodotti industriali,2011,237
Marche,COUNTER,contraffazione di marchi e prodotti industriali,2012,261
Marche,COUNTER,contraffazione di marchi e prodotti industriali,2013,235
Marche,COUNTER,contraffazione di marchi e prodotti industriali,2014,220
Marche,COUNTER,contraffazione di marchi e prodotti industriali,2015,214
Marche,COUNTER,contraffazione di marchi e prodotti industriali,2016,183
Marche,COUNTER,contraffazione di marchi e prodotti industriali,2017,134
Marche,COUNTER,contraffazione di marchi e prodotti industriali,2018,137
Marche,COUNTER,contraffazione di marchi e prodotti industriali,2019,57
Marche,INTPROP,violazione della proprietà intellettuale,2010,26
Marche,INTPROP,violazione della proprietà intellettuale,2011,22
Marche,INTPROP,violazione della proprietà intellettuale,2012,30
Marche,INTPROP,violazione della proprietà intellettuale,2013,13
Marche,INTPROP,violazione della proprietà intellettuale,2014,24
Marche,INTPROP,violazione della proprietà intellettuale,2015,8
Marche,INTPROP,violazione della proprietà intellettuale,2016,10
Marche,INTPROP,violazione della proprietà intellettuale,2017,12
Marche,INTPROP,violazione della proprietà intellettuale,2018,0
Marche,INTPROP,violazione della proprietà intellettuale,2019,7
Marche,RECEIV,ricettazione,2010,542
Marche,RECEIV,ricettazione,2011,528
Marche,RECEIV,ricettazione,2012,599
Marche,RECEIV,ricettazione,2013,627
Marche,RECEIV,ricettazione,2014,635
Marche,RECEIV,ricettazione,2015,586
Marche,RECEIV,ricettazione,2016,520
Marche,RECEIV,ricettazione,2017,453
Marche,RECEIV,ricettazione,2018,391
Marche,RECEIV,ricettazione,2019,334
Marche,MONEYLAU,"riciclaggio e impiego di denaro, beni o utilità di provenienza illecita",2010,14
Marche,MONEYLAU,"riciclaggio e impiego di denaro, beni o utilità di provenienza illecita",2011,49
Marche,MONEYLAU,"riciclaggio e impiego di denaro, beni o utilità di provenienza illecita",2012,47
Marche,MONEYLAU,"riciclaggio e impiego di denaro, beni o utilità di provenienza illecita",2013,66
Marche,MONEYLAU,"riciclaggio e impiego di denaro, beni o utilità di provenienza illecita",2014,36
Marche,MONEYLAU,"riciclaggio e impiego di denaro, beni o utilità di provenienza illecita",2015,36
Marche,MONEYLAU,"riciclaggio e impiego di denaro, beni o utilità di provenienza illecita",2016,48
Marche,MONEYLAU,"riciclaggio e impiego di denaro, beni o utilità di provenienza illecita",2017,46
Marche,MONEYLAU,"riciclaggio e impiego di denaro, beni o utilità di provenienza illecita",2018,45
Marche,MONEYLAU,"riciclaggio e impiego di denaro, beni o utilità di provenienza illecita",2019,46
Marche,USURY,usura,2010,7
Marche,USURY,usura,2011,9
Marche,USURY,usura,2012,5
Marche,USURY,usura,2013,9
Marche,USURY,usura,2014,9
Marche,USURY,usura,2015,24
Marche,USURY,usura,2016,13
Marche,USURY,usura,2017,7
Marche,USURY,usura,2018,5
Marche,USURY,usura,2019,1
Marche,DAMAGE,danneggiamenti,2010,8451
Marche,DAMAGE,danneggiamenti,2011,7639
Marche,DAMAGE,danneggiamenti,2012,6705
Marche,DAMAGE,danneggiamenti,2013,5999
Marche,DAMAGE,danneggiamenti,2014,4610
Marche,DAMAGE,danneggiamenti,2015,4902
Marche,DAMAGE,danneggiamenti,2016,4275
Marche,DAMAGE,danneggiamenti,2017,4550
Marche,DAMAGE,danneggiamenti,2018,4685
Marche,DAMAGE,danneggiamenti,2019,4820
Marche,ARSON,incendi,2010,115
Marche,ARSON,incendi,2011,202
Marche,ARSON,incendi,2012,175
Marche,ARSON,incendi,2013,99
Marche,ARSON,incendi,2014,99
Marche,ARSON,incendi,2015,119
Marche,ARSON,incendi,2016,89
Marche,ARSON,incendi,2017,121
Marche,ARSON,incendi,2018,63
Marche,ARSON,incendi,2019,110
Marche,FOREARS,incendi boschivi,2010,7
Marche,FOREARS,incendi boschivi,2011,84
Marche,FOREARS,incendi boschivi,2012,67
Marche,FOREARS,incendi boschivi,2013,13
Marche,FOREARS,incendi boschivi,2014,5
Marche,FOREARS,incendi boschivi,2015,22
Marche,FOREARS,incendi boschivi,2016,2
Marche,FOREARS,incendi boschivi,2017,43
Marche,FOREARS,incendi boschivi,2018,13
Marche,FOREARS,incendi boschivi,2019,46
Marche,DAMARS,danneggiamento seguito da incendio,2010,121
Marche,DAMARS,danneggiamento seguito da incendio,2011,142
Marche,DAMARS,danneggiamento seguito da incendio,2012,126
Marche,DAMARS,danneggiamento seguito da incendio,2013,109
Marche,DAMARS,danneggiamento seguito da incendio,2014,97
Marche,DAMARS,danneggiamento seguito da incendio,2015,132
Marche,DAMARS,danneggiamento seguito da incendio,2016,81
Marche,DAMARS,danneggiamento seguito da incendio,2017,91
Marche,DAMARS,danneggiamento seguito da incendio,2018,85
Marche,DAMARS,danneggiamento seguito da incendio,2019,62
Marche,DRUG,normativa sugli stupefacenti,2010,775
Marche,DRUG,normativa sugli stupefacenti,2011,918
Marche,DRUG,normativa sugli stupefacenti,2012,900
Marche,DRUG,normativa sugli stupefacenti,2013,1050
Marche,DRUG,normativa sugli stupefacenti,2014,879
Marche,DRUG,normativa sugli stupefacenti,2015,809
Marche,DRUG,normativa sugli stupefacenti,2016,938
Marche,DRUG,normativa sugli stupefacenti,2017,1094
Marche,DRUG,normativa sugli stupefacenti,2018,1108
Marche,DRUG,normativa sugli stupefacenti,2019,964
Marche,ATTACK,attentati,2010,11
Marche,ATTACK,attentati,2011,11
Marche,ATTACK,attentati,2012,15
Marche,ATTACK,attentati,2013,8
Marche,ATTACK,attentati,2014,6
Marche,ATTACK,attentati,2015,16
Marche,ATTACK,attentati,2016,6
Marche,ATTACK,attentati,2017,4
Marche,ATTACK,attentati,2018,4
Marche,ATTACK,attentati,2019,5
Marche,CRIMASS,associazione per delinquere,2010,17
Marche,CRIMASS,associazione per delinquere,2011,21
Marche,CRIMASS,associazione per delinquere,2012,29
Marche,CRIMASS,associazione per delinquere,2013,34
Marche,CRIMASS,associazione per delinquere,2014,29
Marche,CRIMASS,associazione per delinquere,2015,23
Marche,CRIMASS,associazione per delinquere,2016,18
Marche,CRIMASS,associazione per delinquere,2017,23
Marche,CRIMASS,associazione per delinquere,2018,26
Marche,CRIMASS,associazione per delinquere,2019,18
Marche,MAFIASS,associazione di tipo mafioso,2010,0
Marche,MAFIASS,associazione di tipo mafioso,2011,0
Marche,MAFIASS,associazione di tipo mafioso,2012,0
Marche,MAFIASS,associazione di tipo mafioso,2013,0
Marche,MAFIASS,associazione di tipo mafioso,2014,1
Marche,MAFIASS,associazione di tipo mafioso,2015,0
Marche,MAFIASS,associazione di tipo mafioso,2016,0
Marche,MAFIASS,associazione di tipo mafioso,2017,0
Marche,MAFIASS,associazione di tipo mafioso,2018,0
Marche,MAFIASS,associazione di tipo mafioso,2019,0
Marche,SMUGGL,contrabbando,2010,5
Marche,SMUGGL,contrabbando,2011,8
Marche,SMUGGL,contrabbando,2012,0
Marche,SMUGGL,contrabbando,2013,4
Marche,SMUGGL,contrabbando,2014,0
Marche,SMUGGL,contrabbando,2015,0
Marche,SMUGGL,contrabbando,2016,0
Marche,SMUGGL,contrabbando,2017,0
Marche,SMUGGL,contrabbando,2018,1
Marche,SMUGGL,contrabbando,2019,0
Marche,OTHCRIM,altri delitti,2010,9912
Marche,OTHCRIM,altri delitti,2011,9097
Marche,OTHCRIM,altri delitti,2012,9182
Marche,OTHCRIM,altri delitti,2013,10114
Marche,OTHCRIM,altri delitti,2014,9197
Marche,OTHCRIM,altri delitti,2015,9152
Marche,OTHCRIM,altri delitti,2016,8495
Marche,OTHCRIM,altri delitti,2017,9602
Marche,OTHCRIM,altri delitti,2018,9680
Marche,OTHCRIM,altri delitti,2019,10208
Marche,TOT,totale,2010,54119
Marche,TOT,totale,2011,56522
Marche,TOT,totale,2012,56451
Marche,TOT,totale,2013,56343
Marche,TOT,totale,2014,54139
Marche,TOT,totale,2015,53340
Marche,TOT,totale,2016,47067
Marche,TOT,totale,2017,46597
Marche,TOT,totale,2018,43505
Marche,TOT,totale,2019,41240
Lazio,MASSMURD,strage,2010,1
Lazio,MASSMURD,strage,2011,3
Lazio,MASSMURD,strage,2012,2
Lazio,MASSMURD,strage,2013,3
Lazio,MASSMURD,strage,2014,3
Lazio,MASSMURD,strage,2015,2
Lazio,MASSMURD,strage,2016,1
Lazio,MASSMURD,strage,2017,1
Lazio,MASSMURD,strage,2018,2
Lazio,MASSMURD,strage,2019,1
Lazio,INTENHOM,omicidi volontari consumati,2010,32
Lazio,INTENHOM,omicidi volontari consumati,2011,45
Lazio,INTENHOM,omicidi volontari consumati,2012,47
Lazio,INTENHOM,omicidi volontari consumati,2013,51
Lazio,INTENHOM,omicidi volontari consumati,2014,58
Lazio,INTENHOM,omicidi volontari consumati,2015,36
Lazio,INTENHOM,omicidi volontari consumati,2016,34
Lazio,INTENHOM,omicidi volontari consumati,2017,28
Lazio,INTENHOM,omicidi volontari consumati,2018,24
Lazio,INTENHOM,omicidi volontari consumati,2019,29
Lazio,ROBBHOM,omicidi volontari consumati a scopo di furto o rapina,2010,1
Lazio,ROBBHOM,omicidi volontari consumati a scopo di furto o rapina,2011,2
Lazio,ROBBHOM,omicidi volontari consumati a scopo di furto o rapina,2012,9
Lazio,ROBBHOM,omicidi volontari consumati a scopo di furto o rapina,2013,3
Lazio,ROBBHOM,omicidi volontari consumati a scopo di furto o rapina,2014,5
Lazio,ROBBHOM,omicidi volontari consumati a scopo di furto o rapina,2015,5
Lazio,ROBBHOM,omicidi volontari consumati a scopo di furto o rapina,2016,1
Lazio,ROBBHOM,omicidi volontari consumati a scopo di furto o rapina,2017,3
Lazio,ROBBHOM,omicidi volontari consumati a scopo di furto o rapina,2018,0
Lazio,ROBBHOM,omicidi volontari consumati a scopo di furto o rapina,2019,4
Lazio,MAFIAHOM,omicidi volontari consumati di tipo mafioso,2010,0
Lazio,MAFIAHOM,omicidi volontari consumati di tipo mafioso,2011,0
Lazio,MAFIAHOM,omicidi volontari consumati di tipo mafioso,2012,2
Lazio,MAFIAHOM,omicidi volontari consumati di tipo mafioso,2013,1
Lazio,MAFIAHOM,omicidi volontari consumati di tipo mafioso,2014,0
Lazio,MAFIAHOM,omicidi volontari consumati di tipo mafioso,2015,0
Lazio,MAFIAHOM,omicidi volontari consumati di tipo mafioso,2016,0
Lazio,MAFIAHOM,omicidi volontari consumati di tipo mafioso,2017,0
Lazio,MAFIAHOM,omicidi volontari consumati di tipo mafioso,2018,0
Lazio,MAFIAHOM,omicidi volontari consumati di tipo mafioso,2019,0
Lazio,TERRORHOM,omicidi volontari consumati a scopo terroristico,2010,0
Lazio,TERRORHOM,omicidi volontari consumati a scopo terroristico,2011,0
Lazio,TERRORHOM,omicidi volontari consumati a scopo terroristico,2012,0
Lazio,TERRORHOM,omicidi volontari consumati a scopo terroristico,2013,0
Lazio,TERRORHOM,omicidi volontari consumati a scopo terroristico,2014,0
Lazio,TERRORHOM,omicidi volontari consumati a scopo terroristico,2015,0
Lazio,TERRORHOM,omicidi volontari consumati a scopo terroristico,2016,0
Lazio,TERRORHOM,omicidi volontari consumati a scopo terroristico,2017,0
Lazio,TERRORHOM,omicidi volontari consumati a scopo terroristico,2018,0
Lazio,TERRORHOM,omicidi volontari consumati a scopo terroristico,2019,0
Lazio,ATTEMPHOM,tentati omicidi,2010,147
